"","SMILES","E","HOMO-LUMO gap"
"22880","CNC(CC(=O)O)C(=O)O",102.642,6.3829218
"22883","C1=CC(=C(C=C1Cl)CO)OCC(=O)O",116.252,5.5315209
"22885","CCC(CCN(C)C)(C1=CC=CC2=CC=CC=C21)C(=O)O",250.82,4.4308764
"22887","CCN(CC)CCC(C1=CC=CC2=CC=CC=C21)C(=O)O",251.364,4.7274654
"22889","CN(C)CCC(C1=CC=CC2=CC=CC=C21)C(=O)O",213.113,4.2210873
"22890","CC1=CC(=CC(=C1N(CC=C)CC=C)C)OC(=O)NC",236.886,5.6104299
"22892","CC1=CC(=C(C(=C1)[N+](=O)[O-])N)[N+](=O)[O-]",102.283,3.5729451
"22894","CCN(CC)CCCC(C1=CC=CC2=CC=CC=C21)(C(C)C)C(=O)O",325.907,4.114152
"22896","CN(C)CCC(CCN(C)C)(C1=CC=CC2=CC=CC=C21)C(=O)O",299.064,4.2433995
"22900","CN(C)CCCC(CCCN(C)C)(C1=CC=CC2=CC=CC=C21)C(=O)O",336.367,4.7546754
"22902","CC1=CC(=C(C(=C1)C)NC2=CC(=C(C3=C2C(=O)C4=CC=CC=C4C3=O)N)S(=O)(=O)O)C",263.298,2.3827797
"22903","CC1=CC(=CC=C1)N(C)C(=S)OC2=CC=C(C=C2)C(C)(C)C3=CC=C(C=C3)Cl",280.613,5.1867702
"22904","C(CCCCC(=O)O)CCCC=CC(=O)O",207.555,5.8180422
"22909","C1=CC=C(C=C1)C(=O)C2=CC3=C(C=C2)C4=CC=CC=C4O3",169.914,4.3614909
"22922","CC=CC1OCC(O1)C",120.083,7.0544646
"22923","CC1CCC2(CC1)OCC(CO2)O",182.124,8.5134648
"22924","CC1CC(C2=CC=CC=C12)C3=CC=CC=C3",180.306,6.1404807
"22932","CCCCC(CC)COC(=O)C1=CC=C(C=C1)C(=O)OCC(CC)CCCC",388.323,5.3045895
"22933","CC(CO[N+](=O)[O-])O[N+](=O)[O-]",81.283,6.7548825
"22934","CC12CCC3C(C1CCC2(C)O)CCC4C3CCC(=O)C4",303.8,6.0525924
"22937","C1=CC(=CC=C1NC2=C3C(=C(C=C2)NC4=CC=C(C=C4)O)C(=O)C5=C(C3=O)C=CC(=C5O)O)O",263.353,2.2807422
"22938","C1CCC(CC1)N2CCOCC2",187.028,6.952155
"22946","C1CCC2=C(C1)C=CS2",105.869,5.8379055
"22947","CC1(C(=O)N(C(=O)N1CO)CO)C",136.7,6.7668549
"22951","CC1=CC(=CC=C1)CC(=NCC(C)OC2=CC=CC(=C2)OC)N",265.432,5.4771009
"22952","COC1=CC=CC2=C1C(=O)C3=C(C2=O)C(=CC=C3)OC",164.612,3.8142978
"22955","COC1=C(C2=C(CC3C4=CC(=C(C=C4CCN3C2)OC)O)C=C1)O",247.826,5.5677102
"22956","CC1=CC(=CC(=C1CN(C)C)C)OC(=O)NC",211.687,5.74131
"22957","C1COCCN1CC2=C(C=CC(=C2)C3=CC=CC=C3)O",218.316,4.9859604
"22962","C1CCCN(CC1)C(=O)C(CCC(=O)O)NC(=O)C2=CC=CC=C2",270.943,5.7755946
"22964","COC(=O)C1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)OC",144.659,4.3443486
"22965","CCOC(=O)C1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)OCC",182.149,4.3310157
"22966","C1=CC2=C(C=C1C(=O)O)C=C(C(=O)O2)C(=O)O",107.049,4.4431209
"22967","COC(=O)C1=CC2=C(C=CC(=C2)C(=O)O)OC1=O",125.661,4.348158
"22968","CCOC(=O)C1=CC2=C(C=CC(=C2)C(=O)O)OC1=O",144.427,4.3538721
"22969","CC(=O)C1=CC2=C(C=CC(=C2)C(=O)O)OC1=O",121.58,4.2798609
"22970","CC(=O)C1=CC2=C(C=CC(=C2)C(=O)OC)OC1=O",140.552,4.2542835
"22971","CCOC(=O)C1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)C",159.312,4.2695211
"22972","CC(C)OC(=O)C1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)C",177.674,4.2482973
"22973","C1=CC2=C(C=C1C(=O)O)C=C(C(=O)O2)C(=O)C=O",109.917,3.8679015
"22974","COC(=O)C1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)C=O",128.896,3.9103491
"22975","CCOC(=O)C1=CC2=C(C=C1)OC(=O)C(=C2)C(=O)OC",163.393,4.3274784
"22976","CCOC(=O)C1=CC2=C(C=CC(=C2)C(=O)OC)OC1=O",163.412,4.3329204
"22983","CC1(CCN(CO1)CCC(=O)C2=CC=CC=C2)C3=CC=CC=C3",259.088,4.3546884
"22990","CCC(C)(C)C1=CC=C(C=C1)OC(=O)C",188.337,6.051504
"22992","CCN(CC)CCC(C1=CC=CC2=CC=CC=C21)(C(C)C)C(=O)O",306.729,4.6703244
"22994","CN1C2=C(N=C1SCCN)N(C(=O)N(C2=O)C)C",178.25,4.9013373
"22996","CCC(C)N(C)C(=O)N1C=NC(=N1)NC=O",171.086,5.5709754
"22997","CCNC1=NC(=NC(=N1)OC2=CC=C(C=C2)[N+](=O)[O-])NCC",202.143,4.2504741
"22998","CCNC1=NC(=NC(=N1)OC2=CC=CC=C2)NCC",198.848,6.1701396
"22999","CCNC1=NC(=NC(=N1)SC2=CC=C(C=C2)C)NCC",214.49,5.7320586
"23000","CCNC1=NC(=NC(=N1)OC2=CC=CC=C2)NC(C)C",217.254,6.1655139
"23001","CCNC1=NC(=NC(=N1)OC2=CC=CC=C2Cl)NCC",193.588,5.8531431
"23002","CCNC1=NC(=NC(=N1)SC2=CC=CC=C2)NCC",197.248,5.6577753
"23005","C1=CC=C(C=C1)C(C(=O)C2=CC=C(C=C2)Cl)N(CCO)CCO",234.858,4.2853029
"23006","COCCNC1=NC2=C(C(=NC(=N2)C3=CC=CC=C3)N)N=C1C(=O)NCCOC",282.836,3.7239606
"23007","C(C(=O)O)NC1=NC(=NC(=N1)Cl)NCC(=O)O",121.167,5.6858016
"23009","C1COCCN1CCN2C=NC=C2[N+](=O)[O-]",164.385,3.2564928
"23010","C1C(O1)CC#N",57.094,8.5134648
"23011","CC1=CC=CC2=C1NC3=CC=CC=C23",135.131,4.7935857
"23013","C1=CC=C2C(=C1)C(=CC=C2Br)N=NC(C#N)C#N",117.66,3.4461465
"23014","CCCCOC1=CC=CC=C1CO",167.004,5.9709624
"23016","C1=CC(=NC(=C1Cl)Cl)Cl",42.41,5.5720638
"23017","C1=C(C(=O)NC(=C1Cl)Cl)Cl",46.248,4.4561817
"23018","CCOCCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3",231.741,4.6959018
"23019","CCCCCOC(=O)C1=CC=C(C=C1)O",174.422,5.3965593
"23023","CC(C)C(CCCN1CCCCC1)(C2=CC=CC3=CC=CC=C32)C(=O)O",330.825,4.2545556
"23025","CC(C)C(CCCN1CCOCC1)(C2=CC=CC3=CC=CC=C32)C(=O)O",315.674,4.1209545
"23026","CC(C)NC(=O)C1=C(C=CC(=C1)NC(=O)C)OCC=C",223.08,4.8711342
"23027","CC(=O)NC1=CC(=C(C=C1)OCC=C)C(=O)NCC=C",207.957,4.8523593
"23028","CC(C(C)OC(=O)NC1=CC=CC=C1)[N+](=O)[O-]",166.834,4.2330597
"23029","C1=CC(=CC=C1CCBr)Cl",93.026,5.9606226
"23030","CCC(=C(CC)C1=CC=C(C=C1)OC(=O)C)C2=CC=C(C=C2)OC(=O)C",275.255,5.2762911
"23032","CC(=O)NC1=C2C(=C(C=C1)NC(=O)C)C(=O)C3=CC=CC=C3C2=O",194.163,2.8290237
"23033","CN(C)CCCCC(C#N)C1=CC=CC2=CC=CC=C21",240.057,4.4259786
"23035","C1=CC=C2C(=C1)C(=C(N2)C3=C(C4=CC=CC=C4N3)O)O",165.579,3.7288584
"23037","CN(C)C1=CC=C(C=C1)C2=C3C=CC(=CC3=NC4=C2C=CC(=C4)N(C)C)N",282.198,3.4521327
"23038","C1(=NC(=NC(=N1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl",49.809,5.1788793
"23039","CC1C2CN3C=CC4=C5C=CC=CC5=NC4=C3CC2C(=CO1)C(=O)OC",249.665,3.3734958
"23042","C[Se]C1=CC=CC=C1C(=O)O",96.731,5.0809233
"23043","CC1=C(C(=C(C=C1)C(C)C)O)C(=O)OC",173.981,4.6169928
"23044","CC1=CC(=C(C=C1)OCC(=O)O)NC(=O)C2=CC(=C(C=C2)Cl)Cl",179.381,4.4129178
"23045","CN(C)CCNCC1=NC2=CC=CC=C2SC3=C1C=C(C=C3)Cl",233.618,4.138641
"23046","CC1=C(C=CC(=C1)OP(=O)(OC)OC)SC",165.072,5.428395
"23047","CC1=C(C=CC(=C1)OP(=O)(OC)OC)S(=O)C",167.819,5.474652
"23048","CCN1C2CCCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4",312.933,5.1173847
"23049","CC12CCC(CC1)(CC2)OC",174.036,8.2944243
"23050","CCCCN(C(=O)OCC)N=O",146.577,4.7952183
"23051","CCNC1=NC(=NC(=N1)SC2=CC=C(C=C2)Cl)NCC",191.253,5.4798219
"23053","CC1=C(C(=CC=C1)Cl)C#N",79.347,5.510025
"23054","C1=CC2=C3C(=C1)C=CC4=CC5=CC=CC5=CC(=C43)C=C2",166.017,2.386317
"23055","C1CN1CC(=O)NCCCCCCCNC(=O)CN2CC2",287.528,7.3529583
"23056","C1CN2CCC1C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O",267.613,5.4409116
"23057","COC1CCCCO1",118.158,9.3333021
"23061","CCNC1=NC(=NC(=N1)OC2=CC=C(C=C2)Cl)NCC",193.595,5.956269
"23062","C1=CC=C2C(=CC=C(C2=C1)CCl)CCl",124.813,4.4205366
"23063","C1=CC2=C(C(=C1)Br)N=C(N2)C(F)(F)F",78.063,5.1437784
"23064","C1CCC(CC1)NCC(C2=CC=CC=C2)O",217.583,6.3940779
"23065","C1=CC(=C(C=C1N=C=S)Cl)Cl",57.246,4.7802528
"23069","C1=CC(=C[N+](=C1)[O-])O",64.907,4.7794365
"23070","C1=CC(=C(N=C1)Br)O",56.188,5.512746
"23071","CC1=CC=CC=C1C(C2=CC=CC=C2)OC3CC4CCCC(C3)N4C",312.105,5.1016029
"23072","CC1CC2CC(CC(C1)N2C)OC(C3=CC=CC=C3)C4=CC=CC=C4",312.874,5.3190108
"23073","CC1=CC=C(C=C1)C(C2=CC=CC=C2)OC3CC4CCCC(C3)N4C",312.029,5.2458159
"23074","CCN1C2CCCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4C",330.893,5.1337107
"23075","CCCN1C2CCCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4C",350.338,5.1062286
"23076","CC1=CC=CC=C1C(C2=CC=CC=C2)OC3CC4CCCC(C3)N4CC=C",334.343,5.349486
"23078","CC(C)(C)C1=CC=CC=C1C(C2=CC=CC=C2)OC3CC4CCCC(C3)N4C",368.9,5.0953446
"23079","CC1=CC=CC=C1C(C2=CC=CC=C2)OC3CC4CCCC(C3)N4",294.434,5.597097
"23080","CC(CN1C2CCCC1CCC2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O",342.753,5.2654071
"23081","C1CCC(CC1)C(C2=CC=CC=C2)(C(=O)OCCN3C4CCCC3CCC4)O",369.511,5.3010522
"23082","CC1=CC=CC=C1C(C2=CC=CC=C2)(C(=O)OCCN3C4CCCC3CCC4)O",342.762,5.2830936
"23083","C1CC2CCCC(C1)N2CCOC(=O)C(C3=CC=CC=C3)(C4=CC=C(C=C4)Cl)O",318.381,5.0643252
"23086","CN1C2CCCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=C(C=C4)Cl",288.848,5.085549
"23088","C1=CC=C(C=C1)C(=CCl)Cl",78.027,5.2675839
"23089","CCCCSCCOC=C",152.35,7.0321524
"23090","C1=C(C=C2C(=C1[N+](=O)[O-])N=C(N2)C(F)(F)F)Br",79.814,4.3043499
"23091","C1=C(C=C2C(=C1Br)N=C(N2)C(F)(F)F)[N+](=O)[O-]",80.557,4.2276177
"23092","C1=C(C=C2C(=C1[N+](=O)[O-])N=C(N2)C(F)(F)F)[N+](=O)[O-]",89.029,4.6480122
"23093","C1=C2C(=CC(=C1Cl)[N+](=O)[O-])N=C(N2)C(F)(F)F",81.159,4.7146767
"23094","C1=C2C(=C(C(=C1Cl)Cl)[N+](=O)[O-])N=C(N2)C(F)(F)F",75.814,4.7995719
"23095","C1=C2C(=C(C(=C1[N+](=O)[O-])Cl)Cl)N=C(N2)C(F)(F)F",75.881,4.3895172
"23096","C1=C2C(=C(C(=C1Cl)[N+](=O)[O-])Cl)N=C(N2)C(F)(F)F",75.819,4.8790251
"23097","C1=C(C=C2C(=C1Br)N=C(N2)C(F)(F)F)Br",72.57,5.0265033
"23098","C1=CC=C2C=C(C=CC2=C1)N=O",96.184,3.2194872
"23100","C1CN1C(=O)NCCCCNC(=O)N2CC2",193.674,6.9671205
"23102","CCC1=NN(C2=C1CCN(C2=O)C3=CC=CC=C3)C4=CC=C(C=C4)F",229.485,4.8248772
"23103","CC(=O)NC1=CC=C(C=C1)OCC=C",147.808,5.3380578
"23104","CC=C(C)C(=O)OC",101.684,6.0444294
"23105","CC(C)CCOC(=O)CCCCC(=O)OCCC(C)C",297.265,7.5028854
"23107","COC1=NC2=C(C3=C(C=C(C=C3)Cl)N=C2C=C1)Cl",124.587,3.5147157
"23108","C1=C(C(=CC(=C1Cl)[N+](=O)[O-])Cl)N",69.858,4.3299273
"23109","CC1=CC(=C(C=C1)O)Br",82.381,5.6901552
"23110","CSCCSC",90.358,6.8416824
"23111","C1CC2=CC=CC3=C2C4=C(C=CC=C41)C=C3",151.538,4.6893714
"23112","CCOC(=O)NC(=O)CC#N",98.668,7.0063029
"23113","C1=CC=C(C(=C1)C(=O)O)OC(=O)C2=CN=CC=C2",134.143,4.8594339
"23114","CCC1=CC(=CC(=C1)C)C(C)(C)C",195.659,6.3189783
"23115","C1=CC=C2C(=C1)C(C3=CC=CC=C32)Cl",118.879,4.7982114
"23116","C1=CC(=CC=C1NCSC2=CC=C(C=C2)Cl)[N+](=O)[O-]",149.765,4.1261244
"23117","C1CCC(CC1)C2=CC(=CC(=C2OC3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]",234.123,4.2491136
"23119","C1C2=C(C=CC(=C2)[N+](=O)[O-])C3=C1C=C(C=C3)O",130.4,3.7133487
"23120","CCCCOC(=O)COCC(=O)OCCCC",225.717,7.0925586
"23121","CN(C(=O)C(=O)N)C(=O)N",88.008,5.3075826
"23123","CCCCCCCCCCCCCCCCOC1=CC=C(C=C1)N=C=S",371.797,4.8643317
"23126","C1C2=C(C=CC(=C2)N)C3=C1C=C(C=C3)Br",129.786,4.4945478
"23127","C1C2=C(C=CC(=C2)[N+](=O)[O-])C3=C1C=C(C=C3)Br",121.684,3.9370149
"23128","CC1=CC(=C(C=C1Cl)Cl)Cl",68.619,5.8599456
"23129","C1=CC=C(C=C1)C2=CC=CC=C2[As](=O)(O)O",137.116,5.5307046
"23130","CC12CCC3=C(C1CCC2O)C=CC4=C3C=CC(=C4)O",225.269,4.5122343
"23132","CC(CN(C)C)N1C2=CC=CC=C2N=C1CC3=CC=CC=C3",255.804,5.4811824
"23136","C1=CC=C(C=C1)C(=O)OCC(=O)CBr",116.397,5.5715196
"23137","CC(=O)COC(=O)C1=CC=CC=C1",121.389,5.6381841
"23139","C1=CC(=CC=C1N=NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)N(CCC#N)CCO",215.291,2.9645295
"23142","CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NN5",304.528,4.8939906
"23143","CC1=CC=CC=C1N=NC2=CC=CC=C2",145.34,3.8736156
"23146","CCC(C)C(CCN(C)C)(C1=CC=CC2=CC=CC=C21)C(=O)O",288.184,4.0548342
"23148","CC(CCN(C)C)(C1=CC=CC2=CC=CC=C21)C(=O)O",231.903,4.4338695
"23150","CC1=CC(=C(C2=C1CCC2)C)C",162.812,6.1127265
"23151","CC1=C2CCCC2=C(C=C1)C",144.81,6.3048291
"23153","CC(C)C(CCCCN(C)C)(C1=CC=CC2=CC=CC=C21)C(=O)O",306.897,4.312785
"23154","CC(C)OC1=NC(=NC(=N1)Cl)Cl",92.152,6.2770749
"23155","C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC2=CNC3=CC=CC=C32)N",256.498,5.2409181
"23156","C1CN(CC2=CC=CC=C21)C=C(C#N)C#N",142.98,4.9728996
"23157","CN(C)CCCNC1=C2C=CC=C(C2=NC3=CC=CC=C31)[N+](=O)[O-]",239.571,3.2964915
"23159","CCC(=O)C(CC)(CCCN(C)C)C1=CC=CC2=CC=CC=C21",302.469,4.429788
"23160","CC(C)C(CCCN1CCCC1)(C#N)C2=CC=CC3=CC=CC=C32",300.862,4.4265228
"23161","CC(C)C(CCCN1CCCC1)(C2=CC=CC3=CC=CC=C32)C(=O)N",319.872,4.2344202
"23162","CC(C)C(CCCN(C)C)(C1=CC=CC2=CC=CC=C21)C(=O)OC",306.778,4.6115508
"23163","CCOC(=O)C(CCCN(C)C)(C1=CC=CC2=CC=CC=C21)C(C)C",325.952,4.5323697
"23164","CCN(CC)CCCC(C#N)(C1=CC=CC2=CC=CC=C21)C(C)C",314.795,4.2360528
"23166","CCCCCCCOC(=O)C(=C)C#N",177.213,5.7505614
"23167","CCCCCCCCOC(=O)C(=C)C#N",196.109,5.7312423
"23170","CCCCCCCCCCC(CCCCCCCCCC)C1CCCC1",484.965,9.1977963
"23171","CCCCCCCCCCCCCCCCCCCCCC1CCCC1",485.294,9.8630808
"23172","C1COC(O1)C2OCCO2",110.73,8.7727761
"23173","C1CCCCCOCCCCOC(=O)CCCC1",276.619,7.2479277
"23174","C1CC(=C2CCC2)C1",115.92,6.4321719
"23175","COC1=CC=C(C=C1)C2SCCS2",133.917,5.5116576
"23178","CC=CCCC(=O)C",116.057,6.0691905
"23179","C1=CC(=C(C(=C1Cl)C=C(C#N)C#N)Cl)Cl",72.679,4.3761843
"23180","CN(C)CC(C1=CC=CC=C1)OC",174.233,5.5883898
"23181","CCN(CC)C(=O)OCC1(COC1)COC(=O)N(CC)CC",290.609,7.9123959
"23182","CC1=CC=C(C=C1)C2=NC(=NC(=N2)C3=CC=C(C=C3)C)C4=CC=C(C=C4)C",259.058,4.7089626
"23184","CC(C)C(CCCN(C)C)(C1=CC=CC2=CC=CC=C21)C(=O)O",288.085,4.6469238
"23186","CC(C)C(CCCN1CCCC1)(C2=CC=CC3=CC=CC=C32)C(=O)O",311.273,4.3696539
"23188","CCC1(C(=O)NC(=O)N(C1=O)CN2CCCCC2)C3=CC=CC=C3",263.62,4.5323697
"23189","CC1=CC(N=N1)C(=O)NNC(C)C",150.94,4.6398492
"23190","C1=CN=C(C2=C1N(C=N2)C3C(C(C(O3)CO)O)O)N",176.024,5.112759
"23191","COC1=CC=C(C=C1)NC2=NC(=NC(=N2)Cl)NC3=CC=C(C=C3)OC",213.351,4.5805314
"23192","CC(=O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)OC(=O)C)OC(=O)C",237.577,5.3870358
"23193","CC(=O)NC1=NC(=O)N(C=C1)C2C(C(C(O2)COC(=O)C)OC(=O)C)OC(=O)C",263.734,4.9138539
"23194","CCCCCCCCCCCC1=CC=CC=C1",272.139,6.5347536
"23195","CCC1(CC(C(O1)C)O)CC",173.109,8.4955062
"23196","CCCC1(CC(C(O1)C)O)C",173.062,8.4876153
"23197","CCCC1(CC(C(O1)C)O)CC",191.858,8.5014924
"23198","C1=CC(=CC=C1CCC(=O)O)N(CCCl)CCCl",190.733,5.2765632
"23202","CN1C2CCC1CC(C2)OC(=O)C(=C)C3=CC=C(C=C3)Cl",227.116,4.0502085
"23203","CCCCC=CC=CC=O",139.134,4.5979458
"23204","CC1=CCC(C=CCC(=CCC1)C)(C)C",233.364,6.533121
"23205","CC1CC2C(C(C3(C1C=CC3=O)C)O)C(=C)C(=O)O2",204.72,5.0101773
"23206","CNC(=O)NC(=O)C1=CC=CC=C1OC",145.442,5.1492204
"23207","CN(C)C(=O)CNC(=O)C1=CC=CC=C1OCC(=O)N(C)C",238.769,5.4300276
"23208","CN(C)C(=O)COC(=O)C1=CC(=C(C(=C1)OC)OC)OC",218.662,4.8874602
"23209","CN(C)C(=O)COC1=CC=CC=C1C(=O)N",163.722,5.4803661
"23210","CN(C)C(=O)C1=CC=CC=C1OCC(=O)O",155.457,5.3690772
"23214","C1CN(CCN1CC2=CC3=C(C=C2)OCO3)CC(=O)C4=CC=CC=C4",259.265,3.5987946
"23216","C1CN(CCN1CC2=CC3=C(C=C2)OCO3)CC(=O)C4=CC5=C(C=C4)OCO5",270.449,3.6719895
"23217","CCCCCCCCCCCCCCCC=C",315.601,7.4868315
"23219","C1=CC=C(C=C1)CCNC(=O)NC(=O)N",153.537,6.4098597
"23220","CN(CCC1=CC=CC=C1)C(=O)NC(=O)N",171.941,5.7317865
"23221","C1=CC=C(C=C1)CCCNC(=O)NC(=O)N",172.317,6.4563888
"23222","C1=CC=C(C=C1)CCCCNC(=O)NC(=O)N",191.131,6.5342094
"23223","COC1=CC=C(C=C1)CCNC(=O)NC(=O)N",175.725,5.7938253
"23225","CC(C)C(CCCN(C)C)(C1=CC=CC2=CC=CC=C21)C(=O)OC3=CC=CC=C3",341.439,4.7065137
"23226","CCN(CC)CCCC(C#N)C1=CC=CC2=CC=CC=C21",258.385,4.4292438
"23227","CCN(CC)CCCC(C1=CC=CC2=CC=CC=C21)(C(C)C)C(=O)OCC",363.405,4.492371
"23228","CCOC(=O)NCN(C)C",140.073,7.5510471
"23229","CC(=O)C1=CC(=CC=C1)C(=O)C",117.522,4.9446012
"23234","CCC=CCC=O",97.583,5.8275657
"23235","CCCCCCOC(=O)C1=CC=CC=C1",190.003,5.8150491
"23236","COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4C(=C1)OC5C4(C=CO5)O",178.64,4.0518411
"23238","CCC(C)OC",109.1,9.101745
"23239","CCC1=NC2=CC=CC=C2O1",107.656,5.7053928
"23240","CCCCCCC1=NC2=CC=CC=C2O1",182.828,5.6983182
"23241","CCCCCCCC1=NC2=CC=CC=C2O1",201.7,5.6975019
"23242","CCOC(=O)C(=NNC1=CC=C(C=C1)C)C#N",158.908,3.749538
"23243","C1CN(CCC1C2CCN(CC2)CCCl)CCCl",259.921,6.4498584
"23246","CCCCC(=O)C1CC2=CC=CC=C12",170.526,5.7432147
"23247","C1C(C2=CC=CC=C21)C(=O)C3=CC=CC=C3",149.721,4.7111394
"23248","C1C(C2=CC=CC=C21)C(=O)CC3=CC=CC=C3",168.384,5.5328814
"23249","CN(C(=N[N+](=O)[O-])N)[N+](=O)[O-]",75.113,4.7546754
"23250","CCCCCCCCCCCCCCCCC1CCCCC1",410.896,9.7482546
"23251","C1C(C2=CC=CC=C21)C(=NO)CC3=CC=CC=C3",179.269,6.1652418
"23252","CC(=NOC)C1CC2=CC=CC=C12",143.861,6.1962612
"23253","CC(CON=C(C)C1CC2=CC=CC=C12)O",185.084,6.0939516
"23255","CC(=NOCC=C)C1CC2=CC=CC=C12",166.044,6.1894587
"23256","CC1=C(C(=NN1)Cl)[N+](=O)[O-]",63.781,5.2822773
"23259","C(C(Cl)(Cl)Cl)(C(Cl)(Cl)Cl)(C(Cl)(Cl)Cl)Cl",31.654,6.1157196
"23262","CN(C)CCOC1CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl",229.28,5.2011915
"23263","C1=CC=C(C=C1)C2=NN=C(N=N2)C3=CC=CC=C3",142.542,3.5443746
"23264","CC1=[N+](C2=CC=CC=C2N(C1=CN=NC(=O)N)O)[O-]",151.339,3.0143238
"23265","C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2Cl",133.518,4.6033878
"23268","CCCCCCC(CCCCC)O",240.774,8.862297
"23269","C1COC(=O)C1C2=CC=CC=C2",119.251,6.4389744
"23271","C1=CC(=C2C(=C1O)C(=O)C3=C(C=CC(=C3C2=O)O)Cl)Cl",116.071,3.3476463
"23272","CC(C)(C)N=O",85.499,3.7892646
"23273","CN(C)CCC1=CNC2=C1C=C(C=C2)N(C)C",220.4,4.8401148
"23274","CN(C)C1=CC2=C(C=C1)NC=C2",134.066,4.862427
"23275","CN(C)C1=CC2=C(C=C1)NC=C2CC#N",153.313,4.576722
"23276","CN(C)CC1=CNC2=C1C=C(C=C2)N(C)C",201.5,4.712772
"23277","CN(C)C1=CC2=C(C=C1)NC=C2C=O",141.644,4.1117031
"23278","CN(C)C1=CC2=C(C=C1)NC=C2C(=O)C3=CC=CC=C3",195.663,3.7710339
"23279","CN(C)C1=CC2=C(C=C1)NC=C2CC3=CC=CC=C3",206.841,4.6248837
"23280","CCCCCCCCCCCCNCCNCCNCC(=O)O",378.124,6.4931223
"23284","CC(C)C(C(C)(C)COC(=O)C(C)C)OC(=O)C(C)C",295.915,7.5801618
"23285","CN(C)C1=CC(=CC=C1)Cl",109.523,5.3029569
"23286","C1CCC(C(C1)N)O",126.044,7.629684
"23287","C1C(C1C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C4=CC=NC=C4",229.229,5.8330077
"23288","CN(C)C1=CC2=C(C=C1)NC=C2CN3CCCCC3",244.368,4.8567129
"23289","CN(C)C1=CC2=C(C=C1)NC=C2C(=O)CBr",155.174,3.6428748
"23290","CCCCCC1=CC=C(C=C1)C=O",166.894,5.237925
"23291","C(C(=O)NN)SSCC(=O)NN",115.367,5.5595472
"23293","C1CC(CNC1)O",107.143,7.7072325
"23294","CCC(C)OC(C)CC",165.092,8.8165842
"23295","CCC1=NC(=NC(=N1)OCC)NCC",171.239,5.9600784
"23296","CC(C)CCCC(C)CCCC(C)C",274.315,9.7215888
"23298","CC(C(C)Cl)N=O",80.894,3.7128045
"23299","C1=CC2=C(C=C1Cl)NC(=N2)C(C(C(F)(F)F)(F)F)(F)F",97.123,5.229762
"23303","CC1CC2(C(O2)C)C(=O)OC3CCN4C3C(=CC4)COC(=O)C1(C)O",279.375,5.6131509
"23305","CC1CC2=CC=CC=C2N1",119.044,5.3372415
"23310","CC12CCC3C4(CCC(CC4CC5C3(C1(CCC2C6=CC(=O)OC6)O)O5)O)C",345.295,5.9554527
"23311","CC12CCC3C(C1CCC(=O)O2)C=CC4=CC(=O)C=CC34C",246.137,3.654303
"23312","CC1C(C(C(C(O1)OC2CCC3(C4C(CCC3(C2)O)C5(CCC(C5(CC4O)C)C6=CC(=O)OC6)O)C=O)O)O)O",464.266,5.7247119
"23313","CC1CCCCC1C",147.987,10.1966754
"23316","CN(C)C1=CC2=C(C=C1)NC=C2C(=O)C(F)(F)F",147.174,3.6477726
"23317","CCN(CC)CC(=O)C1=CNC2=C1C=C(C=C2)N(C)C",246.768,3.9865371
"23318","COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4C(=C1)OC5C4(CCO5)O",194.073,4.1772792
"23320","C1=CC(=CC=C1N)OCCCCCCOC2=CC=C(C=C2)N",262.215,5.1190173
"23321","C1=CN(C=CC1=O)O",64.818,5.4662169
"23324","CC(=O)NC1=C(C2=C(C=C1)C3=CC=CC=C3C2)OC",183.633,4.5941364
"23326","COC1=C(C=CC2=C1CC3=CC=CC=C32)N",157.285,4.5889665
"23327","C(CC(=O)O)C(C(=O)O)N",102.855,5.4547887
"23332","CC1CC2C(C(C3(C1C=CC3=O)C)OC(=O)C)C(=C)C(=O)O2",230.719,5.1543903
"23334","CC1=CC2=C(C=C1C)N=C(N2)CN(CCCl)CCCl",210.76,5.439279
